2026-09-04 11:43:38,727 | INFO | career_agent_graph | Career agent compiled: routing + memory + self-correction
2026-09-04 20:49:24,168 | INFO | nodes | [agent_load_history] 0 messages in history
2026-09-04 20:49:24,168 | INFO | tools | [MCP:ask_career_question] agent used 0 iterations
2026-09-04 20:49:24,680 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections "HTTP/1.1 200 OK"
2026-09-04 20:49:24,681 | INFO | qdrant_service | Using existing collection: Joblens
2026-09-04 20:49:24,705 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333 "HTTP/1.1 200 OK"
2026-09-04 20:49:24,879 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-09-04 20:49:25,081 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-09-04 20:49:25,281 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-09-04 20:49:25,481 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-09-04 20:49:25,652 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens "HTTP/1.1 200 OK"
2026-09-04 20:49:25,782 | INFO | qdrant_service | QdrantService initialized using collection 'Joblens'
2026-09-04 20:49:25,782 | INFO | nodes | [classify_node] classifying: 'What does the Haptik AI Engineer role require?'
2026-09-04 20:49:26,401 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-09-04 20:49:26,414 | INFO | nodes | [classify_node] type=jd company=Haptik
2026-09-04 20:49:26,414 | INFO | career_agent_graph | [route_by_type] jd → jd_retrieve
2026-09-04 20:49:26,415 | INFO | tools | [MCP:ask_career_question] agent used 0 iterations
2026-09-04 20:49:26,416 | INFO | nodes | [jd_retrieve] company='Haptik' source='Haptik JD'
2026-09-04 20:49:26,665 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-09-04 20:49:26,666 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Haptik JD)
2026-09-04 20:49:26,667 | INFO | tools | [MCP:ask_career_question] agent used 0 iterations
2026-09-04 20:49:27,529 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-09-04 20:49:27,533 | INFO | nodes | [agent_generate] 413 chars | history: 0
2026-09-04 20:49:27,537 | INFO | tools | [MCP:ask_career_question] agent used 0 iterations
2026-09-04 20:49:27,539 | INFO | nodes | [agent_evaluate] quality=good iteration=0
2026-09-04 20:49:27,542 | INFO | tools | [MCP:ask_career_question] agent used 1 iterations
2026-09-04 20:49:27,823 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-09-04 20:49:27,824 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Freshworks JD)
2026-09-04 20:49:28,969 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-09-04 20:49:28,975 | INFO | tools | [MCP:analyze_skill_gap] company='Freshworks'
2026-09-04 20:50:18,859 | INFO | career_agent_graph | Career agent compiled: routing + memory + self-correction
2026-09-04 20:50:18,861 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
2026-09-04 21:21:14,095 | INFO | career_agent_graph | Career agent compiled: routing + memory + self-correction
2026-09-04 21:21:14,095 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
2026-09-04 21:24:55,502 | INFO | career_agent_graph | Career agent compiled: routing + memory + self-correction
2026-09-04 21:24:55,503 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
2026-09-04 21:29:58,757 | INFO | career_agent_graph | Career agent compiled: routing + memory + self-correction
2026-09-04 21:29:58,758 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
