2026-08-17 10:28:16,232 | INFO | rag_graph | Self-correcting RAG graph compiled
2026-08-17 10:32:00,906 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:32:01,146 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:32:01,518 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:32:01,759 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:32:01,934 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens "HTTP/1.1 200 OK"
2026-08-17 10:32:02,141 | INFO | qdrant_service | QdrantService initialized using collection 'Joblens'
2026-08-17 10:32:02,202 | INFO | nodes | [retrieve_node] question='What Python frameworks does Sarvam AI require?' source='Sarvam AI JD'
2026-08-17 10:32:02,678 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:02,683 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:32:02,683 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:02,692 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:03,079 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:03,105 | INFO | nodes | [generate_node] answer generated (217 chars)
2026-08-17 10:32:03,106 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=0
2026-08-17 10:32:03,107 | INFO | rag_graph | [should_continue] routing to reformulate (iteration 1)
2026-08-17 10:32:03,667 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:03,671 | INFO | nodes | [reformulate_node] 'What Python frameworks does Sarvam AI re' → 'Sarvam AI Python developer required fram'
2026-08-17 10:32:03,673 | INFO | nodes | [retrieve_node] question='Sarvam AI Python developer required frameworks ski' source='Sarvam AI JD'
2026-08-17 10:32:04,047 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:04,049 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:32:04,049 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:04,052 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:04,591 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:04,597 | INFO | nodes | [generate_node] answer generated (316 chars)
2026-08-17 10:32:04,598 | INFO | nodes | [evaluate_node] quality=GOOD iteration=1
2026-08-17 10:32:04,599 | INFO | rag_graph | [should_continue] routing to END (quality=good)
2026-08-17 10:32:04,608 | INFO | nodes | [retrieve_node] question='What is the annual bonus structure?' source='Sarvam AI JD'
2026-08-17 10:32:04,961 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:04,963 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:32:04,963 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:04,966 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:05,121 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:05,123 | INFO | nodes | [generate_node] answer generated (47 chars)
2026-08-17 10:32:05,124 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=0
2026-08-17 10:32:05,124 | INFO | rag_graph | [should_continue] routing to reformulate (iteration 1)
2026-08-17 10:32:05,512 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:05,519 | INFO | nodes | [reformulate_node] 'What is the annual bonus structure?' → 'annual bonus structure compensation pack'
2026-08-17 10:32:05,521 | INFO | nodes | [retrieve_node] question='annual bonus structure compensation package salary' source='Sarvam AI JD'
2026-08-17 10:32:05,824 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:05,825 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:32:05,826 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:05,827 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:06,126 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:06,131 | INFO | nodes | [generate_node] answer generated (311 chars)
2026-08-17 10:32:06,132 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=1
2026-08-17 10:32:06,133 | INFO | rag_graph | [should_continue] routing to END (quality=bad)
2026-08-17 10:32:06,137 | INFO | nodes | [retrieve_node] question='What is the stock option vesting schedule?' source='Freshworks JD'
2026-08-17 10:32:06,537 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:06,539 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Freshworks JD)
2026-08-17 10:32:06,539 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:06,542 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:06,720 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:06,726 | INFO | nodes | [generate_node] answer generated (47 chars)
2026-08-17 10:32:06,728 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=0
2026-08-17 10:32:06,729 | INFO | rag_graph | [should_continue] routing to reformulate (iteration 1)
2026-08-17 10:32:07,150 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:07,154 | INFO | nodes | [reformulate_node] 'What is the stock option vesting schedul' → 'stock option vesting schedule equity com'
2026-08-17 10:32:07,156 | INFO | nodes | [retrieve_node] question='stock option vesting schedule equity compensation ' source='Freshworks JD'
2026-08-17 10:32:07,837 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:32:07,839 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Freshworks JD)
2026-08-17 10:32:07,839 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:32:07,842 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:32:08,277 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:32:08,284 | INFO | nodes | [generate_node] answer generated (438 chars)
2026-08-17 10:32:08,286 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=1
2026-08-17 10:32:08,287 | INFO | rag_graph | [should_continue] routing to END (quality=bad)
2026-08-17 10:33:58,935 | INFO | rag_graph | Self-correcting RAG graph compiled
2026-08-17 10:33:58,935 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
2026-08-17 10:33:59,714 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333 "HTTP/1.1 200 OK"
2026-08-17 10:34:01,602 | INFO | model | No device provided, using mps
2026-08-17 10:34:02,028 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:02,030 | WARNING | _http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-17 10:34:02,090 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/modules.json "HTTP/1.1 200 OK"
2026-08-17 10:34:02,390 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:02,443 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-17 10:34:02,446 | INFO | model | Loading SentenceTransformer model from BAAI/bge-base-en-v1.5.
2026-08-17 10:34:02,747 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:02,805 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-17 10:34:03,059 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:03,126 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/README.md "HTTP/1.1 200 OK"
2026-08-17 10:34:03,477 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:03,519 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/modules.json "HTTP/1.1 200 OK"
2026-08-17 10:34:03,831 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:03,868 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:04,132 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:34:04,400 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:04,441 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:04,867 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:34:05,240 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:34:05,566 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:34:06,039 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:34:06,448 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:06,509 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:06,786 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:06,829 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:07,101 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:07,214 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:07,523 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:07,569 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-17 10:34:07,846 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-17 10:34:08,189 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-17 10:34:08,556 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:34:08,610 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-17 10:34:08,901 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5 "HTTP/1.1 200 OK"
2026-08-17 10:34:10,339 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections "HTTP/1.1 200 OK"
2026-08-17 10:34:10,344 | INFO | qdrant_service | Using existing collection: Joblens
2026-08-17 10:34:10,646 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:34:10,853 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:34:11,079 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:34:11,300 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:34:11,569 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens "HTTP/1.1 200 OK"
2026-08-17 10:34:11,777 | INFO | qdrant_service | QdrantService initialized using collection 'Joblens'
2026-08-17 10:34:11,839 | INFO | nodes | [retrieve_node] question='What Python frameworks does Sarvam AI require?' source='Sarvam AI JD'
2026-08-17 10:34:12,387 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:34:12,391 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:34:12,391 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:34:12,398 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:34:12,820 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:34:12,845 | INFO | nodes | [generate_node] answer generated (217 chars)
2026-08-17 10:34:12,847 | INFO | nodes | [evaluate_node] quality=BAD reason=refusal iteration=0
2026-08-17 10:34:12,847 | INFO | rag_graph | [should_continue] routing to reformulate (iteration 1)
2026-08-17 10:34:13,139 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:34:13,144 | INFO | nodes | [reformulate_node] 'What Python frameworks does Sarvam AI re' → 'Sarvam AI Python developer required fram'
2026-08-17 10:34:13,145 | INFO | nodes | [retrieve_node] question='Sarvam AI Python developer required frameworks ski' source='Sarvam AI JD'
2026-08-17 10:34:13,459 | INFO | _client | HTTP Request: POST https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/points/query "HTTP/1.1 200 OK"
2026-08-17 10:34:13,460 | INFO | qdrant_service | Retrieved 1 chunks for query (source: Sarvam AI JD)
2026-08-17 10:34:13,461 | INFO | nodes | [retrieve_node] found 1 chunks
2026-08-17 10:34:13,463 | INFO | nodes | [generate_node] generating from 1 chunks
2026-08-17 10:34:14,020 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-17 10:34:14,025 | INFO | nodes | [generate_node] answer generated (316 chars)
2026-08-17 10:34:14,026 | INFO | nodes | [evaluate_node] quality=GOOD iteration=1
2026-08-17 10:34:14,027 | INFO | rag_graph | [should_continue] routing to END (quality=good)
2026-08-17 10:36:51,858 | INFO | rag_graph | Self-correcting RAG graph compiled
2026-08-17 10:36:51,859 | WARNING | langsmith_setup | LANGCHAIN_API_KEY not set — LangSmith tracing disabled
2026-08-17 10:36:52,751 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333 "HTTP/1.1 200 OK"
2026-08-17 10:36:54,603 | INFO | model | No device provided, using mps
2026-08-17 10:36:55,017 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:55,070 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/modules.json "HTTP/1.1 200 OK"
2026-08-17 10:36:55,400 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:55,542 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-17 10:36:55,545 | INFO | model | Loading SentenceTransformer model from BAAI/bge-base-en-v1.5.
2026-08-17 10:36:55,824 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:55,825 | WARNING | _http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-17 10:36:55,866 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-17 10:36:56,246 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:56,309 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/README.md "HTTP/1.1 200 OK"
2026-08-17 10:36:56,758 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:56,826 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/modules.json "HTTP/1.1 200 OK"
2026-08-17 10:36:57,160 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:57,238 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-17 10:36:57,680 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:36:57,986 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:58,031 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:36:58,456 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:36:58,806 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:36:59,216 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:36:59,524 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-17 10:36:59,933 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:36:59,981 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-17 10:37:00,244 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:37:00,280 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:37:00,542 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:37:00,580 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/config.json "HTTP/1.1 200 OK"
2026-08-17 10:37:00,839 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:37:00,889 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-17 10:37:01,174 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-17 10:37:01,571 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-17 10:37:01,981 | INFO | _client | HTTP Request: HEAD https://huggingface.co/BAAI/bge-base-en-v1.5/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-17 10:37:02,025 | INFO | _client | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/BAAI/bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-17 10:37:02,493 | INFO | _client | HTTP Request: GET https://huggingface.co/api/models/BAAI/bge-base-en-v1.5 "HTTP/1.1 200 OK"
2026-08-17 10:37:04,231 | INFO | _client | HTTP Request: GET https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections "HTTP/1.1 200 OK"
2026-08-17 10:37:04,235 | INFO | qdrant_service | Using existing collection: Joblens
2026-08-17 10:37:04,540 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
2026-08-17 10:37:04,763 | INFO | _client | HTTP Request: PUT https://7a2e277f-2faf-4911-8a54-e503b38c233e.eu-west-2-0.aws.cloud.qdrant.io:6333/collections/Joblens/index?wait=true "HTTP/1.1 200 OK"
