2026-08-09 13:47:08,296 | INFO | model | No device provided, using mps
2026-08-09 13:47:49,063 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:49,064 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:47:49,409 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:49,412 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:47:50,749 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:50,752 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:47:50,757 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:47:50,762 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:50,764 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-08-09 13:47:50,769 | WARNING | pydantic_prompt | LLM returned 1 generations instead of requested 3. Proceeding with 1 generations.
2026-08-09 13:47:51,981 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:47:52,092 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:52,094 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:47:52,490 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:52,493 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:47:52,836 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,125 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,127 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:47:53,376 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,377 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:47:53,434 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,436 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:47:53,437 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,438 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:47:53,445 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:53,446 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:47:54,500 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:54,500 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:47:54,697 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:47:54,770 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:54,772 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:47:55,151 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:55,153 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:47:56,568 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:56,586 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,046 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,047 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-08-09 13:47:57,113 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,113 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:47:57,487 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,530 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,543 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,689 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:57,690 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:47:58,186 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:58,187 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:47:58,491 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:58,491 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-08-09 13:47:58,566 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:58,567 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:47:59,426 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:47:59,649 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:47:59,649 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:00,190 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:00,191 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:00,581 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:00,583 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:00,778 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:00,780 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:01,300 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:01,615 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:01,745 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:01,747 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:01,853 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:02,173 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:02,175 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:02,243 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:02,244 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:02,693 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:02,705 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:03,725 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:05,159 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:05,272 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:05,273 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:05,274 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:05,378 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:05,379 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:06,101 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:06,103 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:06,174 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:06,176 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:06,193 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,133 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,134 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:07,147 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,148 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:07,258 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,259 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:07,323 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,936 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:07,937 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:10,371 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:10,373 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:10,455 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:10,457 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:11,182 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:11,262 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:11,263 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:12,054 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:12,055 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:12,255 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:12,271 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:12,331 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:12,991 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:12,992 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:13,219 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:13,221 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:13,865 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:13,866 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:15,578 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:16,458 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:17,302 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:17,303 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:48:17,960 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:18,055 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:18,056 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:18,336 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:18,338 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:18,390 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:18,391 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:18,452 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:18,454 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:18,981 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:18,982 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:19,143 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:19,647 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:19,648 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:20,397 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:20,398 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:23,503 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:23,503 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:48:23,729 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:23,730 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:24,209 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:24,298 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:24,299 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:24,511 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:24,577 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:25,102 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:25,116 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:25,117 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:25,550 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:25,551 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:25,947 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:26,545 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:26,547 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:27,937 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:27,939 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:28,504 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:29,364 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:29,366 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:29,406 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:29,406 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:30,211 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:30,213 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:30,663 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:31,777 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:31,779 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:34,006 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:34,008 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:48:34,595 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:34,751 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:34,866 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:34,868 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:35,162 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:35,164 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 7.000000 seconds
2026-08-09 13:48:35,573 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:35,574 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 8.000000 seconds
2026-08-09 13:48:36,505 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:36,506 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:36,915 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:37,104 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:37,106 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:39,631 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:39,634 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 2.000000 seconds
2026-08-09 13:48:41,738 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:41,740 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:48:42,347 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:42,613 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:42,692 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:42,694 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:42,859 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:43,645 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:44,174 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:44,176 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:48:44,177 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:45,920 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:45,922 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:48:47,166 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:48,282 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:48,285 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:48,852 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:48,854 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:48,993 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:48,995 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 5.000000 seconds
2026-08-09 13:48:51,301 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:51,303 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 3.000000 seconds
2026-08-09 13:48:53,927 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:53,928 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 1.000000 seconds
2026-08-09 13:48:54,498 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:54,499 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 6.000000 seconds
2026-08-09 13:48:54,505 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:54,545 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:48:55,022 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:56,602 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:48:56,604 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
2026-08-09 13:49:00,763 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:49:00,764 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 8.000000 seconds
2026-08-09 13:49:01,991 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:49:11,127 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:49:11,560 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-09 13:49:14,163 | INFO | _client | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-08-09 13:49:14,164 | INFO | _base_client | Retrying request to /openai/v1/chat/completions in 4.000000 seconds
